month,day,slp,maxtemp,avgtemp,mintemp,dewtemp,rh,cld,rf,sunhr,prewd,avgws,year
11,20,1022.0,14.7,13.3,12.1,11.0,86,100,Trace,0.0, 060#, 37.5#,1998
11,21,1021.2,15.8,14.1,11.9,12.6,91,99,Trace,0.0, 060#, 34.2#,1998
11,22,1017.1,18.7,17.4,15.8,16.3,93,99,Trace,0.0,070,28.4,1998
11,23,1018.1,18.7,14.2,12.0,10.4,78,93,  0.6,1.1, 010#, 22.3#,1998
11,24,1025.4,13.8,10.8, 9.7, 7.2,79,99,  0.1,0.0,010,36.1,1998
11,25,1026.4,12.3,11.4,10.4, 6.3,71,100,Trace,0.0,050,31.0,1998
11,26,1023.5,14.7,12.6,10.5, 9.5,81,100,  0.0,0.0, 070#, 36.8#,1998
11,27,1022.2,15.9,15.0,13.9,13.5,91,100,Trace,0.0,050,26.8,1998
11,28,1027.0,17.8,14.8,13.0, 8.7,68,69,Trace,7.5,360,33.6,1998
11,29,1028.9,14.4,13.4,12.2, 6.5,63,91,  0.0,0.0, 060#, 32.1#,1998
12,01,1016.8,24.9,21.5,19.6,17.5,79,36,  0.0,6.0,030,10.1,1998
12,02,1018.8,21.9,20.3,19.2,16.8,80,60,  0.0,6.5, 060#, 28.7#,1998
12,03,1018.7,21.8,20.6,19.5,17.3,82,80,  0.0,1.0, 040#, 28.6#,1998
12,04,1019.8,25.2,21.2,17.7,17.2,78,38,  0.0,5.4,010,18.4,1998
12,05,1023.7,18.7,17.0,15.2,11.3,69,70,  0.0,2.6,010,29.0,1998
12,06,1023.1,19.3,18.2,16.9,14.0,77,79,  0.0,1.1, 060#, 33.5#,1998
12,07,1019.2,20.5,19.1,17.9,15.9,81,86,Trace,1.4, 070#, 32.7#,1998
12,08,1015.4,25.9,21.7,19.1,19.3,87,55,Trace,7.1,130,10.7,1998
12,09,1014.8,22.3,20.7,19.7,19.0,90,89,  0.1,0.2,070,30.0,1998
12,10,1014.5,23.0,21.2,19.8,19.4,90,73,Trace,4.3,030,22.8,1998
12,11,1015.0,24.5,21.2,19.2,18.1,83,40,  0.0,7.3, 360#, 15.0#,1998
12,12,1016.3,19.7,18.5,16.4,14.7,78,79,  0.2,0.0, 080#, 34.2#,1998
12,13,1013.9,21.1,19.6,17.8,17.8,90,94,  1.7,0.2,070,37.3,1998
12,14,1008.6,24.5,21.0,17.6,19.1,89,89, 31.8,0.8, 010#, 19.8#,1998
12,15,1011.0,17.9,14.6,13.0,11.1,80,59, 13.2,7.6, 010#, 28.7#,1998
12,16,1010.7,18.0,15.9,13.6,13.4,85,94,  1.2,0.0, 060#, 38.0#,1998
12,17,1012.6,18.0,16.0,13.0,12.6,80,73,  0.0,2.5, 010#, 26.5#,1998
12,18,1018.9,15.6,12.7,10.2, 6.6,67,19,  0.0,9.1,360,26.6,1998
12,19,1023.0,13.2,12.1,10.9, 8.0,76,95,Trace,0.0, 020#, 35.0#,1998
12,20,1022.0,14.7,13.3,12.1,11.0,86,100,Trace,0.0, 060#, 37.5#,1998
12,21,1021.2,15.8,14.1,11.9,12.6,91,99,Trace,0.0, 060#, 34.2#,1998
12,22,1017.1,18.7,17.4,15.8,16.3,93,99,Trace,0.0,070,28.4,1998
12,23,1018.1,18.7,14.2,12.0,10.4,78,93,  0.6,1.1, 010#, 22.3#,1998
12,24,1025.4,13.8,10.8, 9.7, 7.2,79,99,  0.1,0.0,010,36.1,1998
12,25,1026.4,12.3,11.4,10.4, 6.3,71,100,Trace,0.0,050,31.0,1998
12,26,1023.5,14.7,12.6,10.5, 9.5,81,100,  0.0,0.0, 070#, 36.8#,1998
12,27,1022.2,15.9,15.0,13.9,13.5,91,100,Trace,0.0,050,26.8,1998
12,28,1027.0,17.8,14.8,13.0, 8.7,68,69,Trace,7.5,360,33.6,1998
12,29,1028.9,14.4,13.4,12.2, 6.5,63,91,  0.0,0.0, 060#, 32.1#,1998
12,30,1024.9,17.0,15.4,13.9,10.9,75,66,  0.0,6.9,060,32.4,1998
1,01,1021.6,20.2,18.5,17.5,14.5,78,48,Trace,5.3,060,30.7,1999
1,02,1019.3,20.0,17.8,15.5,11.2,66,18,  0.0,7.9,010,22.5,1999
1,03,1017.1,19.3,17.3,15.2,10.3,64, 4,  0.0,7.9,360,11.4,1999
1,04,1016.7,21.0,17.8,15.5, 9.1,58, 2,  0.0,8.7,010,21.1,1999
1,05,1015.9,19.3,17.0,14.6,10.5,66, 1,  0.0,8.5,060,19.8,1999
1,06,1015.3,21.2,17.9,15.3, 8.3,55, 8,  0.0,8.8,010,15.0,1999
1,07,1017.0,19.4,16.9,14.5, 4.3,43,40,  0.0,7.9,360,32.3,1999
1,08,1017.5,17.8,15.8,13.6, 7.8,59,35,  0.0,7.0,060,31.6,1999
1,09,1020.2,17.5,16.2,14.9, 9.5,65,80,  0.0,0.1, 060#, 39.1#,1999
1,10,1022.4,17.5,15.9,14.1, 9.6,66,71,  0.0,2.6,060,32.3,1999
1,11,1021.9,16.9,15.9,14.5, 8.2,61,87,  0.0,0.7,010,32.4,1999
1,12,1023.6,15.9,11.9,10.3, 8.0,78,99,  2.4,0.1,360,36.7,1999
1,13,1023.2,15.0,13.0,10.4,10.0,82,100,  1.8,0.0,030,27.5,1999
1,14,1021.5,16.4,14.4,12.6,10.6,78,100,Trace,0.0,360,26.8,1999
1,15,1025.1,13.7,11.9,10.8, 3.5,57,98,Trace,0.0,360,43.7,1999
1,16,1025.7,15.0,13.2,11.0, 3.8,53,88,  0.0,0.4,360,25.6,1999
1,17,1023.8,17.8,15.5,13.9, 7.2,58,88,Trace,0.1,010,23.3,1999
1,18,1018.6,18.8,16.5,14.1,12.1,75,92,  0.3,0.2, 040#, 17.2#,1999
1,19,1017.6,22.0,19.3,16.8,15.2,77,43,  0.0,7.6, 050#, 14.1#,1999
1,20,1020.5,20.4,18.5,17.1,15.2,81,71,  0.0,2.5,050,28.2,1999
1,21,1021.0,18.5,17.3,16.4,12.9,76,83,Trace,1.1,060,24.0,1999
1,22,1016.7,21.1,18.3,16.1,13.6,74,75,Trace,5.8,060,31.0,1999
1,23,1013.5,23.7,20.7,18.4,17.5,82,88,Trace,1.1,030,18.1,1999
1,24,1014.4,24.4,21.1,18.9,18.2,84,58,  0.0,8.8,030,20.0,1999
1,25,1014.4,23.9,21.0,18.8,17.5,81,44,  0.0,5.6,030,13.7,1999
1,26,1013.1,20.6,19.3,17.7,15.6,79,41,  0.0,8.1,060,29.3,1999
1,27,1012.8,22.5,20.1,18.4,14.2,69,16,  0.0,8.3, 040#, 22.4#,1999
1,28,1014.6,25.0,21.6,19.3,17.8,79,48,Trace,7.5, 010#, 8.4#,1999
1,29,1016.1,20.1,18.9,18.1,14.9,77,87,  0.0,0.7,***,***,1999
1,30,1015.0,19.9,18.6,17.4,13.8,74,65,  0.0,5.8,***,***,1999
2,01,1021.6,20.2,18.5,17.5,14.5,78,48,Trace,5.3,060,30.7,1999
2,02,1019.3,20.0,17.8,15.5,11.2,66,18,  0.0,7.9,010,22.5,1999
2,03,1017.1,19.3,17.3,15.2,10.3,64, 4,  0.0,7.9,360,11.4,1999
2,04,1016.7,21.0,17.8,15.5, 9.1,58, 2,  0.0,8.7,010,21.1,1999
2,05,1015.9,19.3,17.0,14.6,10.5,66, 1,  0.0,8.5,060,19.8,1999
2,06,1015.3,21.2,17.9,15.3, 8.3,55, 8,  0.0,8.8,010,15.0,1999
2,07,1017.0,19.4,16.9,14.5, 4.3,43,40,  0.0,7.9,360,32.3,1999
2,08,1017.5,17.8,15.8,13.6, 7.8,59,35,  0.0,7.0,060,31.6,1999
2,09,1020.2,17.5,16.2,14.9, 9.5,65,80,  0.0,0.1, 060#, 39.1#,1999
2,10,1022.4,17.5,15.9,14.1, 9.6,66,71,  0.0,2.6,060,32.3,1999
2,11,1021.9,16.9,15.9,14.5, 8.2,61,87,  0.0,0.7,010,32.4,1999
2,12,1023.6,15.9,11.9,10.3, 8.0,78,99,  2.4,0.1,360,36.7,1999
2,13,1023.2,15.0,13.0,10.4,10.0,82,100,  1.8,0.0,030,27.5,1999
2,14,1021.5,16.4,14.4,12.6,10.6,78,100,Trace,0.0,360,26.8,1999
2,15,1025.1,13.7,11.9,10.8, 3.5,57,98,Trace,0.0,360,43.7,1999
2,16,1025.7,15.0,13.2,11.0, 3.8,53,88,  0.0,0.4,360,25.6,1999
2,17,1023.8,17.8,15.5,13.9, 7.2,58,88,Trace,0.1,010,23.3,1999
2,18,1018.6,18.8,16.5,14.1,12.1,75,92,  0.3,0.2, 040#, 17.2#,1999
2,19,1017.6,22.0,19.3,16.8,15.2,77,43,  0.0,7.6, 050#, 14.1#,1999
2,20,1020.5,20.4,18.5,17.1,15.2,81,71,  0.0,2.5,050,28.2,1999
2,21,1021.0,18.5,17.3,16.4,12.9,76,83,Trace,1.1,060,24.0,1999
2,22,1016.7,21.1,18.3,16.1,13.6,74,75,Trace,5.8,060,31.0,1999
2,23,1013.5,23.7,20.7,18.4,17.5,82,88,Trace,1.1,030,18.1,1999
2,24,1014.4,24.4,21.1,18.9,18.2,84,58,  0.0,8.8,030,20.0,1999
2,25,1014.4,23.9,21.0,18.8,17.5,81,44,  0.0,5.6,030,13.7,1999
2,26,1013.1,20.6,19.3,17.7,15.6,79,41,  0.0,8.1,060,29.3,1999
2,27,1012.8,22.5,20.1,18.4,14.2,69,16,  0.0,8.3, 040#, 22.4#,1999
3,01,1021.6,20.2,18.5,17.5,14.5,78,48,Trace,5.3,060,30.7,1999
3,02,1019.3,20.0,17.8,15.5,11.2,66,18,  0.0,7.9,010,22.5,1999
3,03,1017.1,19.3,17.3,15.2,10.3,64, 4,  0.0,7.9,360,11.4,1999
3,04,1016.7,21.0,17.8,15.5, 9.1,58, 2,  0.0,8.7,010,21.1,1999
3,05,1015.9,19.3,17.0,14.6,10.5,66, 1,  0.0,8.5,060,19.8,1999
3,06,1015.3,21.2,17.9,15.3, 8.3,55, 8,  0.0,8.8,010,15.0,1999
3,07,1017.0,19.4,16.9,14.5, 4.3,43,40,  0.0,7.9,360,32.3,1999
3,08,1017.5,17.8,15.8,13.6, 7.8,59,35,  0.0,7.0,060,31.6,1999
3,09,1020.2,17.5,16.2,14.9, 9.5,65,80,  0.0,0.1, 060#, 39.1#,1999
3,10,1022.4,17.5,15.9,14.1, 9.6,66,71,  0.0,2.6,060,32.3,1999
3,11,1021.9,16.9,15.9,14.5, 8.2,61,87,  0.0,0.7,010,32.4,1999
3,12,1023.6,15.9,11.9,10.3, 8.0,78,99,  2.4,0.1,360,36.7,1999
3,13,1023.2,15.0,13.0,10.4,10.0,82,100,  1.8,0.0,030,27.5,1999
3,14,1021.5,16.4,14.4,12.6,10.6,78,100,Trace,0.0,360,26.8,1999
3,15,1025.1,13.7,11.9,10.8, 3.5,57,98,Trace,0.0,360,43.7,1999
3,16,1025.7,15.0,13.2,11.0, 3.8,53,88,  0.0,0.4,360,25.6,1999
3,17,1023.8,17.8,15.5,13.9, 7.2,58,88,Trace,0.1,010,23.3,1999
3,18,1018.6,18.8,16.5,14.1,12.1,75,92,  0.3,0.2, 040#, 17.2#,1999
3,19,1017.6,22.0,19.3,16.8,15.2,77,43,  0.0,7.6, 050#, 14.1#,1999
3,20,1020.5,20.4,18.5,17.1,15.2,81,71,  0.0,2.5,050,28.2,1999
3,21,1021.0,18.5,17.3,16.4,12.9,76,83,Trace,1.1,060,24.0,1999
3,22,1016.7,21.1,18.3,16.1,13.6,74,75,Trace,5.8,060,31.0,1999
3,23,1013.5,23.7,20.7,18.4,17.5,82,88,Trace,1.1,030,18.1,1999
3,24,1014.4,24.4,21.1,18.9,18.2,84,58,  0.0,8.8,030,20.0,1999
3,25,1014.4,23.9,21.0,18.8,17.5,81,44,  0.0,5.6,030,13.7,1999
3,26,1013.1,20.6,19.3,17.7,15.6,79,41,  0.0,8.1,060,29.3,1999
3,27,1012.8,22.5,20.1,18.4,14.2,69,16,  0.0,8.3, 040#, 22.4#,1999
3,28,1014.6,25.0,21.6,19.3,17.8,79,48,Trace,7.5, 010#, 8.4#,1999
3,29,1016.1,20.1,18.9,18.1,14.9,77,87,  0.0,0.7,***,***,1999
3,30,1015.0,19.9,18.6,17.4,13.8,74,65,  0.0,5.8,***,***,1999
4,01,1021.6,20.2,18.5,17.5,14.5,78,48,Trace,5.3,060,30.7,1999
4,02,1019.3,20.0,17.8,15.5,11.2,66,18,  0.0,7.9,010,22.5,1999
4,03,1017.1,19.3,17.3,15.2,10.3,64, 4,  0.0,7.9,360,11.4,1999
4,04,1016.7,21.0,17.8,15.5, 9.1,58, 2,  0.0,8.7,010,21.1,1999
4,05,1015.9,19.3,17.0,14.6,10.5,66, 1,  0.0,8.5,060,19.8,1999
4,06,1015.3,21.2,17.9,15.3, 8.3,55, 8,  0.0,8.8,010,15.0,1999
4,07,1017.0,19.4,16.9,14.5, 4.3,43,40,  0.0,7.9,360,32.3,1999
4,08,1017.5,17.8,15.8,13.6, 7.8,59,35,  0.0,7.0,060,31.6,1999
4,09,1020.2,17.5,16.2,14.9, 9.5,65,80,  0.0,0.1, 060#, 39.1#,1999
4,10,1022.4,17.5,15.9,14.1, 9.6,66,71,  0.0,2.6,060,32.3,1999
4,11,1021.9,16.9,15.9,14.5, 8.2,61,87,  0.0,0.7,010,32.4,1999
4,12,1023.6,15.9,11.9,10.3, 8.0,78,99,  2.4,0.1,360,36.7,1999
4,13,1023.2,15.0,13.0,10.4,10.0,82,100,  1.8,0.0,030,27.5,1999
4,14,1021.5,16.4,14.4,12.6,10.6,78,100,Trace,0.0,360,26.8,1999
4,15,1025.1,13.7,11.9,10.8, 3.5,57,98,Trace,0.0,360,43.7,1999
4,16,1025.7,15.0,13.2,11.0, 3.8,53,88,  0.0,0.4,360,25.6,1999
4,17,1023.8,17.8,15.5,13.9, 7.2,58,88,Trace,0.1,010,23.3,1999
4,18,1018.6,18.8,16.5,14.1,12.1,75,92,  0.3,0.2, 040#, 17.2#,1999
4,19,1017.6,22.0,19.3,16.8,15.2,77,43,  0.0,7.6, 050#, 14.1#,1999
4,20,1020.5,20.4,18.5,17.1,15.2,81,71,  0.0,2.5,050,28.2,1999
4,21,1021.0,18.5,17.3,16.4,12.9,76,83,Trace,1.1,060,24.0,1999
4,22,1016.7,21.1,18.3,16.1,13.6,74,75,Trace,5.8,060,31.0,1999
4,23,1013.5,23.7,20.7,18.4,17.5,82,88,Trace,1.1,030,18.1,1999
4,24,1014.4,24.4,21.1,18.9,18.2,84,58,  0.0,8.8,030,20.0,1999
4,25,1014.4,23.9,21.0,18.8,17.5,81,44,  0.0,5.6,030,13.7,1999
4,26,1013.1,20.6,19.3,17.7,15.6,79,41,  0.0,8.1,060,29.3,1999
4,27,1012.8,22.5,20.1,18.4,14.2,69,16,  0.0,8.3, 040#, 22.4#,1999
4,28,1014.6,25.0,21.6,19.3,17.8,79,48,Trace,7.5, 010#, 8.4#,1999
4,29,1016.1,20.1,18.9,18.1,14.9,77,87,  0.0,0.7,***,***,1999
5,01,1021.6,20.2,18.5,17.5,14.5,78,48,Trace,5.3,060,30.7,1999
5,02,1019.3,20.0,17.8,15.5,11.2,66,18,  0.0,7.9,010,22.5,1999
5,03,1017.1,19.3,17.3,15.2,10.3,64, 4,  0.0,7.9,360,11.4,1999
5,04,1016.7,21.0,17.8,15.5, 9.1,58, 2,  0.0,8.7,010,21.1,1999
5,05,1015.9,19.3,17.0,14.6,10.5,66, 1,  0.0,8.5,060,19.8,1999
5,06,1015.3,21.2,17.9,15.3, 8.3,55, 8,  0.0,8.8,010,15.0,1999
5,07,1017.0,19.4,16.9,14.5, 4.3,43,40,  0.0,7.9,360,32.3,1999
5,08,1017.5,17.8,15.8,13.6, 7.8,59,35,  0.0,7.0,060,31.6,1999
5,09,1020.2,17.5,16.2,14.9, 9.5,65,80,  0.0,0.1, 060#, 39.1#,1999
5,10,1022.4,17.5,15.9,14.1, 9.6,66,71,  0.0,2.6,060,32.3,1999
5,11,1021.9,16.9,15.9,14.5, 8.2,61,87,  0.0,0.7,010,32.4,1999
5,12,1023.6,15.9,11.9,10.3, 8.0,78,99,  2.4,0.1,360,36.7,1999
5,13,1023.2,15.0,13.0,10.4,10.0,82,100,  1.8,0.0,030,27.5,1999
5,14,1021.5,16.4,14.4,12.6,10.6,78,100,Trace,0.0,360,26.8,1999
5,15,1025.1,13.7,11.9,10.8, 3.5,57,98,Trace,0.0,360,43.7,1999
5,16,1025.7,15.0,13.2,11.0, 3.8,53,88,  0.0,0.4,360,25.6,1999
5,17,1023.8,17.8,15.5,13.9, 7.2,58,88,Trace,0.1,010,23.3,1999
5,18,1018.6,18.8,16.5,14.1,12.1,75,92,  0.3,0.2, 040#, 17.2#,1999
5,19,1017.6,22.0,19.3,16.8,15.2,77,43,  0.0,7.6, 050#, 14.1#,1999
5,20,1020.5,20.4,18.5,17.1,15.2,81,71,  0.0,2.5,050,28.2,1999
5,21,1021.0,18.5,17.3,16.4,12.9,76,83,Trace,1.1,060,24.0,1999
5,22,1016.7,21.1,18.3,16.1,13.6,74,75,Trace,5.8,060,31.0,1999
5,23,1013.5,23.7,20.7,18.4,17.5,82,88,Trace,1.1,030,18.1,1999
5,24,1014.4,24.4,21.1,18.9,18.2,84,58,  0.0,8.8,030,20.0,1999
5,25,1014.4,23.9,21.0,18.8,17.5,81,44,  0.0,5.6,030,13.7,1999
5,26,1013.1,20.6,19.3,17.7,15.6,79,41,  0.0,8.1,060,29.3,1999
5,27,1012.8,22.5,20.1,18.4,14.2,69,16,  0.0,8.3, 040#, 22.4#,1999
5,28,1014.6,25.0,21.6,19.3,17.8,79,48,Trace,7.5, 010#, 8.4#,1999
5,29,1016.1,20.1,18.9,18.1,14.9,77,87,  0.0,0.7,***,***,1999
5,30,1015.0,19.9,18.6,17.4,13.8,74,65,  0.0,5.8,***,***,1999
6,01,1021.6,20.2,18.5,17.5,14.5,78,48,Trace,5.3,060,30.7,1999
6,02,1019.3,20.0,17.8,15.5,11.2,66,18,  0.0,7.9,010,22.5,1999
6,03,1017.1,19.3,17.3,15.2,10.3,64, 4,  0.0,7.9,360,11.4,1999
6,04,1016.7,21.0,17.8,15.5, 9.1,58, 2,  0.0,8.7,010,21.1,1999
6,05,1015.9,19.3,17.0,14.6,10.5,66, 1,  0.0,8.5,060,19.8,1999
6,06,1015.3,21.2,17.9,15.3, 8.3,55, 8,  0.0,8.8,010,15.0,1999
6,07,1017.0,19.4,16.9,14.5, 4.3,43,40,  0.0,7.9,360,32.3,1999
6,08,1017.5,17.8,15.8,13.6, 7.8,59,35,  0.0,7.0,060,31.6,1999
6,09,1020.2,17.5,16.2,14.9, 9.5,65,80,  0.0,0.1, 060#, 39.1#,1999
6,10,1022.4,17.5,15.9,14.1, 9.6,66,71,  0.0,2.6,060,32.3,1999
6,11,1021.9,16.9,15.9,14.5, 8.2,61,87,  0.0,0.7,010,32.4,1999
6,12,1023.6,15.9,11.9,10.3, 8.0,78,99,  2.4,0.1,360,36.7,1999
6,13,1023.2,15.0,13.0,10.4,10.0,82,100,  1.8,0.0,030,27.5,1999
6,14,1021.5,16.4,14.4,12.6,10.6,78,100,Trace,0.0,360,26.8,1999
6,15,1025.1,13.7,11.9,10.8, 3.5,57,98,Trace,0.0,360,43.7,1999
6,16,1025.7,15.0,13.2,11.0, 3.8,53,88,  0.0,0.4,360,25.6,1999
6,17,1023.8,17.8,15.5,13.9, 7.2,58,88,Trace,0.1,010,23.3,1999
6,18,1018.6,18.8,16.5,14.1,12.1,75,92,  0.3,0.2, 040#, 17.2#,1999
6,19,1017.6,22.0,19.3,16.8,15.2,77,43,  0.0,7.6, 050#, 14.1#,1999
6,20,1020.5,20.4,18.5,17.1,15.2,81,71,  0.0,2.5,050,28.2,1999
6,21,1021.0,18.5,17.3,16.4,12.9,76,83,Trace,1.1,060,24.0,1999
6,22,1016.7,21.1,18.3,16.1,13.6,74,75,Trace,5.8,060,31.0,1999
6,23,1013.5,23.7,20.7,18.4,17.5,82,88,Trace,1.1,030,18.1,1999
6,24,1014.4,24.4,21.1,18.9,18.2,84,58,  0.0,8.8,030,20.0,1999
6,25,1014.4,23.9,21.0,18.8,17.5,81,44,  0.0,5.6,030,13.7,1999
6,26,1013.1,20.6,19.3,17.7,15.6,79,41,  0.0,8.1,060,29.3,1999
6,27,1012.8,22.5,20.1,18.4,14.2,69,16,  0.0,8.3, 040#, 22.4#,1999
6,28,1014.6,25.0,21.6,19.3,17.8,79,48,Trace,7.5, 010#, 8.4#,1999
6,29,1016.1,20.1,18.9,18.1,14.9,77,87,  0.0,0.7,***,***,1999
7,01,1021.6,20.2,18.5,17.5,14.5,78,48,Trace,5.3,060,30.7,1999
7,02,1019.3,20.0,17.8,15.5,11.2,66,18,  0.0,7.9,010,22.5,1999
7,03,1017.1,19.3,17.3,15.2,10.3,64, 4,  0.0,7.9,360,11.4,1999
7,04,1016.7,21.0,17.8,15.5, 9.1,58, 2,  0.0,8.7,010,21.1,1999
7,05,1015.9,19.3,17.0,14.6,10.5,66, 1,  0.0,8.5,060,19.8,1999
7,06,1015.3,21.2,17.9,15.3, 8.3,55, 8,  0.0,8.8,010,15.0,1999
7,07,1017.0,19.4,16.9,14.5, 4.3,43,40,  0.0,7.9,360,32.3,1999
7,08,1017.5,17.8,15.8,13.6, 7.8,59,35,  0.0,7.0,060,31.6,1999
7,09,1020.2,17.5,16.2,14.9, 9.5,65,80,  0.0,0.1, 060#, 39.1#,1999
7,10,1022.4,17.5,15.9,14.1, 9.6,66,71,  0.0,2.6,060,32.3,1999
7,11,1021.9,16.9,15.9,14.5, 8.2,61,87,  0.0,0.7,010,32.4,1999
7,12,1023.6,15.9,11.9,10.3, 8.0,78,99,  2.4,0.1,360,36.7,1999
7,13,1023.2,15.0,13.0,10.4,10.0,82,100,  1.8,0.0,030,27.5,1999
7,14,1021.5,16.4,14.4,12.6,10.6,78,100,Trace,0.0,360,26.8,1999
7,15,1025.1,13.7,11.9,10.8, 3.5,57,98,Trace,0.0,360,43.7,1999
7,16,1025.7,15.0,13.2,11.0, 3.8,53,88,  0.0,0.4,360,25.6,1999
7,17,1023.8,17.8,15.5,13.9, 7.2,58,88,Trace,0.1,010,23.3,1999
7,18,1018.6,18.8,16.5,14.1,12.1,75,92,  0.3,0.2, 040#, 17.2#,1999
7,19,1017.6,22.0,19.3,16.8,15.2,77,43,  0.0,7.6, 050#, 14.1#,1999
7,20,1020.5,20.4,18.5,17.1,15.2,81,71,  0.0,2.5,050,28.2,1999
7,21,1021.0,18.5,17.3,16.4,12.9,76,83,Trace,1.1,060,24.0,1999
7,22,1016.7,21.1,18.3,16.1,13.6,74,75,Trace,5.8,060,31.0,1999
7,23,1013.5,23.7,20.7,18.4,17.5,82,88,Trace,1.1,030,18.1,1999
7,24,1014.4,24.4,21.1,18.9,18.2,84,58,  0.0,8.8,030,20.0,1999
7,25,1014.4,23.9,21.0,18.8,17.5,81,44,  0.0,5.6,030,13.7,1999
7,26,1013.1,20.6,19.3,17.7,15.6,79,41,  0.0,8.1,060,29.3,1999
7,27,1012.8,22.5,20.1,18.4,14.2,69,16,  0.0,8.3, 040#, 22.4#,1999
7,28,1014.6,25.0,21.6,19.3,17.8,79,48,Trace,7.5, 010#, 8.4#,1999
7,29,1016.1,20.1,18.9,18.1,14.9,77,87,  0.0,0.7,***,***,1999
7,30,1015.0,19.9,18.6,17.4,13.8,74,65,  0.0,5.8,***,***,1999
8,01,1021.6,20.2,18.5,17.5,14.5,78,48,Trace,5.3,060,30.7,1999
8,02,1019.3,20.0,17.8,15.5,11.2,66,18,  0.0,7.9,010,22.5,1999
8,03,1017.1,19.3,17.3,15.2,10.3,64, 4,  0.0,7.9,360,11.4,1999
8,04,1016.7,21.0,17.8,15.5, 9.1,58, 2,  0.0,8.7,010,21.1,1999
8,05,1015.9,19.3,17.0,14.6,10.5,66, 1,  0.0,8.5,060,19.8,1999
8,06,1015.3,21.2,17.9,15.3, 8.3,55, 8,  0.0,8.8,010,15.0,1999
8,07,1017.0,19.4,16.9,14.5, 4.3,43,40,  0.0,7.9,360,32.3,1999
8,08,1017.5,17.8,15.8,13.6, 7.8,59,35,  0.0,7.0,060,31.6,1999
8,09,1020.2,17.5,16.2,14.9, 9.5,65,80,  0.0,0.1, 060#, 39.1#,1999
8,10,1022.4,17.5,15.9,14.1, 9.6,66,71,  0.0,2.6,060,32.3,1999
8,11,1021.9,16.9,15.9,14.5, 8.2,61,87,  0.0,0.7,010,32.4,1999
8,12,1023.6,15.9,11.9,10.3, 8.0,78,99,  2.4,0.1,360,36.7,1999
8,13,1023.2,15.0,13.0,10.4,10.0,82,100,  1.8,0.0,030,27.5,1999
8,14,1021.5,16.4,14.4,12.6,10.6,78,100,Trace,0.0,360,26.8,1999
8,15,1025.1,13.7,11.9,10.8, 3.5,57,98,Trace,0.0,360,43.7,1999
8,16,1025.7,15.0,13.2,11.0, 3.8,53,88,  0.0,0.4,360,25.6,1999
8,17,1023.8,17.8,15.5,13.9, 7.2,58,88,Trace,0.1,010,23.3,1999
8,18,1018.6,18.8,16.5,14.1,12.1,75,92,  0.3,0.2, 040#, 17.2#,1999
8,19,1017.6,22.0,19.3,16.8,15.2,77,43,  0.0,7.6, 050#, 14.1#,1999
8,20,1020.5,20.4,18.5,17.1,15.2,81,71,  0.0,2.5,050,28.2,1999
8,21,1021.0,18.5,17.3,16.4,12.9,76,83,Trace,1.1,060,24.0,1999
8,22,1016.7,21.1,18.3,16.1,13.6,74,75,Trace,5.8,060,31.0,1999
8,23,1013.5,23.7,20.7,18.4,17.5,82,88,Trace,1.1,030,18.1,1999
8,24,1014.4,24.4,21.1,18.9,18.2,84,58,  0.0,8.8,030,20.0,1999
8,25,1014.4,23.9,21.0,18.8,17.5,81,44,  0.0,5.6,030,13.7,1999
8,26,1013.1,20.6,19.3,17.7,15.6,79,41,  0.0,8.1,060,29.3,1999
8,27,1012.8,22.5,20.1,18.4,14.2,69,16,  0.0,8.3, 040#, 22.4#,1999
8,28,1014.6,25.0,21.6,19.3,17.8,79,48,Trace,7.5, 010#, 8.4#,1999
8,29,1016.1,20.1,18.9,18.1,14.9,77,87,  0.0,0.7,***,***,1999
8,30,1015.0,19.9,18.6,17.4,13.8,74,65,  0.0,5.8,***,***,1999
9,01,1021.6,20.2,18.5,17.5,14.5,78,48,Trace,5.3,060,30.7,1999
9,02,1019.3,20.0,17.8,15.5,11.2,66,18,  0.0,7.9,010,22.5,1999
9,03,1017.1,19.3,17.3,15.2,10.3,64, 4,  0.0,7.9,360,11.4,1999
9,04,1016.7,21.0,17.8,15.5, 9.1,58, 2,  0.0,8.7,010,21.1,1999
9,05,1015.9,19.3,17.0,14.6,10.5,66, 1,  0.0,8.5,060,19.8,1999
9,06,1015.3,21.2,17.9,15.3, 8.3,55, 8,  0.0,8.8,010,15.0,1999
9,07,1017.0,19.4,16.9,14.5, 4.3,43,40,  0.0,7.9,360,32.3,1999
9,08,1017.5,17.8,15.8,13.6, 7.8,59,35,  0.0,7.0,060,31.6,1999
9,09,1020.2,17.5,16.2,14.9, 9.5,65,80,  0.0,0.1, 060#, 39.1#,1999
9,10,1022.4,17.5,15.9,14.1, 9.6,66,71,  0.0,2.6,060,32.3,1999
9,11,1021.9,16.9,15.9,14.5, 8.2,61,87,  0.0,0.7,010,32.4,1999
9,12,1023.6,15.9,11.9,10.3, 8.0,78,99,  2.4,0.1,360,36.7,1999
9,13,1023.2,15.0,13.0,10.4,10.0,82,100,  1.8,0.0,030,27.5,1999
9,14,1021.5,16.4,14.4,12.6,10.6,78,100,Trace,0.0,360,26.8,1999
9,15,1025.1,13.7,11.9,10.8, 3.5,57,98,Trace,0.0,360,43.7,1999
